timestamp,funding_rate,source
1733688000,5.87477e-05,caiooooo
1733691600,6.58621e-05,caiooooo
1733695200,5.76557e-05,caiooooo
1733698800,6.57802e-05,caiooooo
1733702400,8.40306e-05,caiooooo
1733706000,6.77761e-05,caiooooo
1733709600,6.11535e-05,caiooooo
1733713200,3.82307e-05,caiooooo
1733716800,2.75509e-05,caiooooo
1733720400,3.31048e-05,caiooooo
1733724000,3.31333e-05,caiooooo
1733727600,1.25e-05,caiooooo
1733731200,1.25e-05,caiooooo
1733734800,1.25e-05,caiooooo
1733738400,1.25e-05,caiooooo
1733742000,1.25e-05,caiooooo
1733745600,1.25e-05,caiooooo
1733749200,1.25e-05,caiooooo
1733752800,1.25e-05,caiooooo
1733756400,3.40848e-05,caiooooo
1733760000,3.30768e-05,caiooooo
1733763600,5.65536e-05,caiooooo
1733767200,3.86013e-05,caiooooo
1733770800,3.64219e-05,caiooooo
1733774400,1.25e-05,caiooooo
1733778000,1.25e-05,caiooooo
1733781600,4.88758e-05,caiooooo
1733785200,3.25216e-05,caiooooo
1733788800,5.16037e-05,caiooooo
1733792400,5.76059e-05,caiooooo
1733796000,3.65019e-05,caiooooo
1733799600,2.68841e-05,caiooooo
1733803200,1.25e-05,caiooooo
1733806800,1.25e-05,caiooooo
1733810400,1.82364e-05,caiooooo
1733814000,2.71209e-05,caiooooo
1733817600,1.25e-05,caiooooo
1733821200,1.25e-05,caiooooo
1733824800,1.25e-05,caiooooo
1733828400,2.19751e-05,caiooooo
1733832000,1.66482e-05,caiooooo
1733835600,1.25e-05,caiooooo
1733839200,1.25e-05,caiooooo
1733842800,2.45272e-05,caiooooo
1733846400,1.25e-05,caiooooo
1733850000,1.25e-05,caiooooo
1733853600,1.51208e-05,caiooooo
1733857200,4.05427e-05,caiooooo
1733860800,4.60193e-05,caiooooo
1733864400,4.42438e-05,caiooooo
1733868000,5.00307e-05,caiooooo
1733871600,3.83349e-05,caiooooo
1733875200,5.69786e-05,caiooooo
1733878800,2.74443e-05,caiooooo
1733882400,1.25e-05,caiooooo
1733886000,1.25e-05,caiooooo
1733889600,1.25e-05,caiooooo
1733893200,1.25e-05,caiooooo
1733896800,1.25e-05,caiooooo
1733900400,1.25e-05,caiooooo
1733904000,1.25e-05,caiooooo
1733907600,1.25e-05,caiooooo
1733911200,1.25e-05,caiooooo
1733914800,1.25e-05,caiooooo
1733918400,1.9085e-05,caiooooo
1733922000,1.25e-05,caiooooo
1733925600,2.01131e-05,caiooooo
1733929200,4.88005e-05,caiooooo
1733932800,6.34055e-05,caiooooo
1733936400,4.64859e-05,caiooooo
1733940000,2.92086e-05,caiooooo
1733943600,3.1689e-05,caiooooo
1733947200,2.29886e-05,caiooooo
1733950800,1.50817e-05,caiooooo
1733954400,1.76072e-05,caiooooo
1733958000,2.13064e-05,caiooooo
1733961600,1.25e-05,caiooooo
1733965200,1.25e-05,caiooooo
1733968800,1.25e-05,caiooooo
1733972400,1.25e-05,caiooooo
1733976000,1.25e-05,caiooooo
1733979600,1.25e-05,caiooooo
1733983200,1.65773e-05,caiooooo
1733986800,2.59856e-05,caiooooo
1733990400,3.00093e-05,caiooooo
1733994000,2.20755e-05,caiooooo
1733997600,2.07347e-05,caiooooo
1734001200,1.92708e-05,caiooooo
1734004800,1.25e-05,caiooooo
1734008400,1.25e-05,caiooooo
1734012000,5.6192e-05,caiooooo
1734015600,2.2617e-05,caiooooo
1734019200,3.41473e-05,caiooooo
1734022800,4.30809e-05,caiooooo
1734026400,4.53891e-05,caiooooo
1734030000,3.84474e-05,caiooooo
1734033600,3.72607e-05,caiooooo
1734037200,4.43669e-05,caiooooo
1734040800,3.97608e-05,caiooooo
1734044400,3.53375e-05,caiooooo
1734048000,2.56785e-05,caiooooo
1734051600,2.34427e-05,caiooooo
1734055200,1.25e-05,caiooooo
1734058800,2.65105e-05,caiooooo
1734062400,3.60156e-05,caiooooo
1734066000,2.96646e-05,caiooooo
1734069600,2.20531e-05,caiooooo
1734073200,1.68577e-05,caiooooo
1734076800,1.25e-05,caiooooo
1734080400,1.25e-05,caiooooo
1734084000,1.25e-05,caiooooo
1734087600,1.25e-05,caiooooo
1734091200,3.06551e-05,caiooooo
1734094800,2.56758e-05,caiooooo
1734098400,2.24904e-05,caiooooo
1734102000,4.04385e-05,caiooooo
1734105600,1.25e-05,caiooooo
1734109200,1.25e-05,caiooooo
1734112800,1.25e-05,caiooooo
1734116400,1.25e-05,caiooooo
1734120000,1.25e-05,caiooooo
1734123600,1.25e-05,caiooooo
1734127200,1.25e-05,caiooooo
1734130800,1.25e-05,caiooooo
1734134400,1.25e-05,caiooooo
1734138000,2.15781e-05,caiooooo
1734141600,5.61212e-05,caiooooo
1734145200,4.11649e-05,caiooooo
1734148800,5.90439e-05,caiooooo
1734152400,3.20059e-05,caiooooo
1734156000,5.01512e-05,caiooooo
1734159600,4.10717e-05,caiooooo
1734163200,4.11269e-05,caiooooo
1734166800,4.0584e-05,caiooooo
1734170400,3.45656e-05,caiooooo
1734174000,2.45112e-05,caiooooo
1734177600,3.33045e-05,caiooooo
1734181200,2.94492e-05,caiooooo
1734184800,2.01521e-05,caiooooo
1734188400,3.2991e-05,caiooooo
1734192000,2.39771e-05,caiooooo
1734195600,2.49176e-05,caiooooo
1734199200,3.13688e-05,caiooooo
1734202800,1.37644e-05,caiooooo
1734206400,2.57616e-05,caiooooo
1734210000,1.25e-05,caiooooo
1734213600,1.25e-05,caiooooo
1734217200,1.30216e-05,caiooooo
1734220800,1.84891e-05,caiooooo
1734224400,2.50788e-05,caiooooo
1734228000,4.26109e-05,caiooooo
1734231600,2.21185e-05,caiooooo
1734235200,1.25e-05,caiooooo
1734238800,1.25e-05,caiooooo
1734242400,1.25e-05,caiooooo
1734246000,1.25e-05,caiooooo
1734249600,3.57358e-05,caiooooo
1734253200,3.07298e-05,caiooooo
1734256800,5.51575e-05,caiooooo
1734260400,9.80657e-05,caiooooo
1734264000,0.000110857,caiooooo
1734267600,8.37085e-05,caiooooo
1734271200,7.85392e-05,caiooooo
1734274800,9.58548e-05,caiooooo
1734278400,7.18297e-05,caiooooo
1734282000,9.33214e-05,caiooooo
1734285600,0.000146205,caiooooo
1734289200,0.0001032644,caiooooo
1734292800,0.0001031716,caiooooo
1734296400,7.97506e-05,caiooooo
1734300000,9.15984e-05,caiooooo
1734303600,5.9925e-05,caiooooo
1734307200,0.0001362994,caiooooo
1734310800,0.000175647,caiooooo
1734314400,0.0001124093,caiooooo
1734318000,8.0003e-05,caiooooo
1734321600,7.55512e-05,caiooooo
1734325200,5.15323e-05,caiooooo
1734328800,5.05384e-05,caiooooo
1734332400,5.27164e-05,caiooooo
1734336000,4.85057e-05,caiooooo
1734339600,4.02688e-05,caiooooo
1734343200,4.963e-05,caiooooo
1734346800,2.64495e-05,caiooooo
1734350400,1.25e-05,caiooooo
1734354000,1.80998e-05,caiooooo
1734357600,7.06784e-05,caiooooo
1734361200,8.88496e-05,caiooooo
1734364800,8.9885e-05,caiooooo
1734368400,5.3015e-05,caiooooo
1734372000,2.28453e-05,caiooooo
1734375600,2.6441e-05,caiooooo
1734379200,4.12155e-05,caiooooo
1734382800,1.87906e-05,caiooooo
1734386400,2.23032e-05,caiooooo
1734390000,3.69911e-05,caiooooo
1734393600,3.35809e-05,caiooooo
1734397200,3.87752e-05,caiooooo
1734400800,4.93628e-05,caiooooo
1734404400,4.43605e-05,caiooooo
1734408000,3.91041e-05,caiooooo
1734411600,1.57962e-05,caiooooo
1734415200,1.25e-05,caiooooo
1734418800,1.25e-05,caiooooo
1734422400,2.52223e-05,caiooooo
1734426000,4.27773e-05,caiooooo
1734429600,2.79424e-05,caiooooo
1734433200,4.87711e-05,caiooooo
1734436800,4.34306e-05,caiooooo
1734440400,3.79267e-05,caiooooo
1734444000,2.66925e-05,caiooooo
1734447600,4.9441e-05,caiooooo
1734451200,3.09759e-05,caiooooo
1734454800,3.46713e-05,caiooooo
1734458400,2.69191e-05,caiooooo
1734462000,2.14485e-05,caiooooo
1734465600,2.20173e-05,caiooooo
1734469200,2.179e-05,caiooooo
1734472800,1.25e-05,caiooooo
1734476400,1.25e-05,caiooooo
1734480000,1.25e-05,caiooooo
1734483600,1.25e-05,caiooooo
1734487200,1.25e-05,caiooooo
1734490800,1.25e-05,caiooooo
